"RT @realmadrid: 🏁 FP: #RealMadrid 1-1 @Atleti (@Cristiano 53'; Griezmann 57').
#Emirates | #RMDerbi https://t.co/EGNpH9TjRI",1824,0,[],"[{'id': 983012939509780480, 'id_str': '983012939509780480', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'url': 'https://t.co/EGNpH9TjRI', 'display_url': 'pic.twitter.com/EGNpH9TjRI', 'expanded_url': 'https://twitter.com/realmadrid/status/983013007918845953/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 983013007918845953, 'source_status_id_str': '983013007918845953', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
Please RT!! #realmadrid     Butragueño: ?Tengo la sensación de que la eliminatoria de la Juventus ya… https://t.co/pf1rmS51O5,0,0,"[{'url': 'https://t.co/pf1rmS51O5', 'expanded_url': 'https://twitter.com/i/web/status/983151897774354432', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [102, 125]}]",
"RT @realmadrid: 🏁 FP: #RealMadrid 1-1 @Atleti (@Cristiano 53'; Griezmann 57').
#Emirates | #RMDerbi https://t.co/EGNpH9TjRI",1824,0,[],"[{'id': 983012939509780480, 'id_str': '983012939509780480', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'url': 'https://t.co/EGNpH9TjRI', 'display_url': 'pic.twitter.com/EGNpH9TjRI', 'expanded_url': 'https://twitter.com/realmadrid/status/983013007918845953/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 983013007918845953, 'source_status_id_str': '983013007918845953', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
"RT @realmadriden: 🏁 FT: #RealMadrid 1-1 @atletienglish (@Cristiano 53'; Griezmann 57').

#RMDerbi | #Emirates https://t.co/hZA0geToPs",768,0,[],"[{'id': 983012982237089793, 'id_str': '983012982237089793', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/DaRdGV_W0AEi1ig.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdGV_W0AEi1ig.jpg', 'url': 'https://t.co/hZA0geToPs', 'display_url': 'pic.twitter.com/hZA0geToPs', 'expanded_url': 'https://twitter.com/realmadriden/status/983013009764347904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 983013009764347904, 'source_status_id_str': '983013009764347904', 'source_user_id': 452155423, 'source_user_id_str': '452155423'}]"
RT @Madrid_Mal: FT: #RealMadrid 1-1 #AtleticoMadrid (@Cristiano 53'; Griezmann 57'). 😭 https://t.co/6QFTZ6aZJc,3,0,[],"[{'id': 983013552280690690, 'id_str': '983013552280690690', 'indices': [87, 110], 'media_url': 'http://pbs.twimg.com/media/DaRdnhkV4AI3sfo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdnhkV4AI3sfo.jpg', 'url': 'https://t.co/6QFTZ6aZJc', 'display_url': 'pic.twitter.com/6QFTZ6aZJc', 'expanded_url': 'https://twitter.com/Madrid_Mal/status/983013555581538304/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 576, 'resize': 'fit'}}, 'source_status_id': 983013555581538304, 'source_status_id_str': '983013555581538304', 'source_user_id': 745107510, 'source_user_id_str': '745107510'}]"
"RT @realmadridindo1: Quarter Final UCL Leg II
#RealMadrid VS Juventus
Kamis, 12 April 2017
Jam : 01:45 WIB
Live Streaming / SCTV
#HalaMadri…",32,0,[],
"RT @realmadrid: FINAL: Galatasaray 3-2 Real Madrid (Eboué, 57’; Sneijder, 71’; Drogba, 72’ / Cristiano Ronaldo, 8’ y 92’) #halamadrid #real…",4586,0,[],
“การที่เราไม่ตั้งแถวเกียรติยศให้ไม่ได้หมายความว่าเราไม่เคารพบาร์เซโลน่า ผมคิดว่าผู้คนใส่ใจกับการตั้งแถวเกียรติยศมาก… https://t.co/mCH0cgJ5LG,0,0,"[{'url': 'https://t.co/mCH0cgJ5LG', 'expanded_url': 'https://twitter.com/i/web/status/983151496526118913', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]",
"RT @realmadrid: 🏁 FP: #RealMadrid 1-1 @Atleti (@Cristiano 53'; Griezmann 57').
#Emirates | #RMDerbi https://t.co/EGNpH9TjRI",1824,0,[],"[{'id': 983012939509780480, 'id_str': '983012939509780480', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'url': 'https://t.co/EGNpH9TjRI', 'display_url': 'pic.twitter.com/EGNpH9TjRI', 'expanded_url': 'https://twitter.com/realmadrid/status/983013007918845953/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 983013007918845953, 'source_status_id_str': '983013007918845953', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
"RT @IWillRedPillU: Texas Democrat Mark Benavides Guilty of Six-Counts of Continuous Trafficking of Persons
#HumanTrafficking #PedoGate #Dem…",1511,0,[],
"RT @rhdelfutbol: Bayern Munich Campeón de la #Bundesliga (¡6to campeonato consecutivo!)

Récord de Ligas consecutivas 

🇩🇪 #BayernM 🏆6⃣

🇮🇹…",547,0,[],
"RT @rmadridsite: 53' ¡GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de Cristiano! 

#RealMadrid 1-0 Atleti

#FIFA18 | #RMDerbi https://t.co/I3InxUiWKP",10,0,[],"[{'id': 983002763524222976, 'id_str': '983002763524222976', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DaRTziUWsAAqNBH.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DaRTziUWsAAqNBH.jpg', 'url': 'https://t.co/I3InxUiWKP', 'display_url': 'pic.twitter.com/I3InxUiWKP', 'expanded_url': 'https://twitter.com/realmadrid/status/983003023189397506/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 500, 'h': 500, 'resize': 'fit'}, 'small': {'w': 500, 'h': 500, 'resize': 'fit'}, 'large': {'w': 500, 'h': 500, 'resize': 'fit'}}, 'source_status_id': 983003023189397506, 'source_status_id_str': '983003023189397506', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
"RT @realmadrid: 53' ¡GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de @Cristiano! 

#RealMadrid 1-0 @Atleti

#FIFA18 | #RMDerbi https://t.co/kbtJOXG9TV",3381,0,[],"[{'id': 983002763524222976, 'id_str': '983002763524222976', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DaRTziUWsAAqNBH.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DaRTziUWsAAqNBH.jpg', 'url': 'https://t.co/kbtJOXG9TV', 'display_url': 'pic.twitter.com/kbtJOXG9TV', 'expanded_url': 'https://twitter.com/realmadrid/status/983003023189397506/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 500, 'h': 500, 'resize': 'fit'}, 'small': {'w': 500, 'h': 500, 'resize': 'fit'}, 'large': {'w': 500, 'h': 500, 'resize': 'fit'}}, 'source_status_id': 983003023189397506, 'source_status_id_str': '983003023189397506', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
"RT @rhdelfutbol: Bayern Munich Campeón de la #Bundesliga (¡6to campeonato consecutivo!)

Récord de Ligas consecutivas 

🇩🇪 #BayernM 🏆6⃣

🇮🇹…",547,0,[],
"RT @IWillRedPillU: Texas Democrat Mark Benavides Guilty of Six-Counts of Continuous Trafficking of Persons
#HumanTrafficking #PedoGate #Dem…",1511,0,[],
"RT @defcentral: ¿Cuándo dinero gana @Cristiano cada 60 segundos?
 #RealMadrid https://t.co/q9bihQJjjn https://t.co/TU1LcYnmnr",1,0,"[{'url': 'https://t.co/q9bihQJjjn', 'expanded_url': 'https://www.defensacentral.com/ustedpregunta/categoria/deporte/cuanto-dinero-gana-cristiano-ronaldo-cada-minuto/', 'display_url': 'defensacentral.com/ustedpregunta/…', 'indices': [78, 101]}]","[{'id': 974989194257944576, 'id_str': '974989194257944576', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/DYfbgaeW0AAos8E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DYfbgaeW0AAos8E.jpg', 'url': 'https://t.co/TU1LcYnmnr', 'display_url': 'pic.twitter.com/TU1LcYnmnr', 'expanded_url': 'https://twitter.com/defcentral/status/983132634892066816/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 800, 'h': 500, 'resize': 'fit'}, 'small': {'w': 680, 'h': 425, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 500, 'resize': 'fit'}}, 'source_status_id': 983132634892066816, 'source_status_id_str': '983132634892066816', 'source_user_id': 151533549, 'source_user_id_str': '151533549'}]"
"RT @realmadriden: 🏁 FT: #RealMadrid 1-1 @atletienglish (@Cristiano 53'; Griezmann 57').

#RMDerbi | #Emirates https://t.co/hZA0geToPs",768,0,[],"[{'id': 983012982237089793, 'id_str': '983012982237089793', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/DaRdGV_W0AEi1ig.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdGV_W0AEi1ig.jpg', 'url': 'https://t.co/hZA0geToPs', 'display_url': 'pic.twitter.com/hZA0geToPs', 'expanded_url': 'https://twitter.com/realmadriden/status/983013009764347904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 983013009764347904, 'source_status_id_str': '983013009764347904', 'source_user_id': 452155423, 'source_user_id_str': '452155423'}]"
RT @Net_RealMadrid: Asistencia de LEYENDA #Guti #RealMadrid https://t.co/nY1khDOD8X,77,0,[],"[{'id': 793968891353505792, 'id_str': '793968891353505792', 'indices': [60, 83], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/793968891353505792/pu/img/XqyyVfWfL92yzapz.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/793968891353505792/pu/img/XqyyVfWfL92yzapz.jpg', 'url': 'https://t.co/nY1khDOD8X', 'display_url': 'pic.twitter.com/nY1khDOD8X', 'expanded_url': 'https://twitter.com/Futbol_Dioses/status/793968937767669760/video/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'source_status_id': 793968937767669760, 'source_status_id_str': '793968937767669760', 'source_user_id': 731646955005218816, 'source_user_id_str': '731646955005218816'}]"
"RT @realmadrid: FINAL: Galatasaray 3-2 Real Madrid (Eboué, 57’; Sneijder, 71’; Drogba, 72’ / Cristiano Ronaldo, 8’ y 92’) #halamadrid #real…",4586,0,[],
